timestamp,bid_1_price,bid_1_size,bid_2_price,bid_2_size,bid_3_price,bid_3_size,bid_4_price,bid_4_size,bid_5_price,bid_5_size,bid_6_price,bid_6_size,bid_7_price,bid_7_size,bid_8_price,bid_8_size,bid_9_price,bid_9_size,bid_10_price,bid_10_size,bid_11_price,bid_11_size,bid_12_price,bid_12_size,bid_13_price,bid_13_size,bid_14_price,bid_14_size,bid_15_price,bid_15_size,ask_1_price,ask_1_size,ask_2_price,ask_2_size,ask_3_price,ask_3_size,ask_4_price,ask_4_size,ask_5_price,ask_5_size,ask_6_price,ask_6_size,ask_7_price,ask_7_size,ask_8_price,ask_8_size,ask_9_price,ask_9_size,ask_10_price,ask_10_size,ask_11_price,ask_11_size,ask_12_price,ask_12_size,ask_13_price,ask_13_size,ask_14_price,ask_14_size,ask_15_price,ask_15_size
1757800379.961173,239.82,678.4,239.87,421.3,239.81,566.0,239.88,380.8,239.80,492.4,239.89,385.8,239.79,679.1,239.90,492.7,239.78,520.9,239.91,663.3,239.77,649.9,239.92,383.9,239.76,484.4,239.93,420.2,239.75,659.5,239.94,584.0,239.74,447.4,239.95,543.9,239.73,577.6,239.96,663.1,239.72,518.8,239.97,510.7,239.71,674.6,239.98,477.0,239.70,552.5,239.99,655.8,239.69,605.0,240.00,570.5,239.68,564.4,240.01,649.2
1757800380.0606854,239.82,382.8,239.87,421.3,239.81,501.0,239.88,380.8,239.80,575.9,239.89,385.8,239.79,502.9,239.90,492.7,239.78,648.4,239.91,663.3,239.77,510.4,239.92,383.9,239.76,462.6,239.93,420.2,239.75,457.8,239.94,584.0,239.74,405.0,239.95,543.9,239.73,634.0,239.96,663.1,239.72,478.2,239.97,510.7,239.71,689.0,239.98,477.0,239.70,413.9,239.99,655.8,239.69,592.0,240.00,570.5,239.68,580.8,240.01,649.2
1757800382.262986,239.82,382.8,239.87,432.2,239.81,501.0,239.88,546.9,239.80,575.9,239.89,688.8,239.79,502.9,239.90,684.1,239.78,648.4,239.91,472.5,239.77,510.4,239.92,510.3,239.76,462.6,239.93,387.0,239.75,457.8,239.94,606.7,239.74,405.0,239.95,631.4,239.73,634.0,239.96,414.3,239.72,478.2,239.97,594.4,239.71,689.0,239.98,445.5,239.70,413.9,239.99,461.7,239.69,592.0,240.00,444.6,239.68,580.8,240.01,404.7
1757800382.360387,239.82,566.5,239.87,432.2,239.81,483.0,239.88,546.9,239.80,607.1,239.89,688.8,239.79,600.8,239.90,684.1,239.78,452.5,239.91,472.5,239.77,529.9,239.92,510.3,239.76,576.8,239.93,387.0,239.75,610.6,239.94,606.7,239.74,486.2,239.95,631.4,239.73,432.0,239.96,414.3,239.72,575.7,239.97,594.4,239.71,687.4,239.98,445.5,239.70,517.8,239.99,461.7,239.69,430.3,240.00,444.6,239.68,636.8,240.01,404.7
1757800384.4603295,239.82,579.8,239.87,584.5,239.81,467.2,239.88,486.1,239.80,637.7,239.89,579.2,239.79,540.7,239.90,599.3,239.78,693.1,239.91,576.6,239.77,492.2,239.92,681.4,239.76,395.8,239.93,531.1,239.75,420.5,239.94,519.6,239.74,525.2,239.95,677.1,239.73,447.3,239.96,695.8,239.72,672.5,239.97,448.4,239.71,629.7,239.98,669.6,239.70,690.9,239.99,490.1,239.69,664.1,240.00,648.3,239.68,667.8,240.01,409.6
1757800386.6604347,239.80,539.5,239.85,469.3,239.79,696.4,239.86,380.0,239.78,425.7,239.87,1228.1,239.77,503.8,239.88,873.8,239.76,520.2,239.89,1088.6,239.75,619.3,239.90,1134.6,239.74,426.5,239.91,997.3,239.73,700.4,239.92,1265.3,239.72,387.2,239.93,1057.7,239.71,607.0,239.94,1005.9,239.70,670.6,239.95,1175.2,239.69,573.3,239.96,1181.9,239.68,500.5,239.97,1089.6,239.67,557.9,239.98,1236.2,239.66,505.9,239.99,1112.3
1757800386.7633235,239.80,539.5,239.85,469.3,239.79,696.4,239.86,380.0,239.78,425.7,239.87,649.3,239.77,503.8,239.88,387.7,239.76,520.2,239.89,509.4,239.75,619.3,239.90,535.3,239.74,426.5,239.91,420.7,239.73,700.4,239.92,583.9,239.72,387.2,239.93,526.6,239.71,607.0,239.94,486.3,239.70,670.6,239.95,498.1,239.69,573.3,239.96,486.1,239.68,500.5,239.97,641.2,239.67,557.9,239.98,566.6,239.66,505.9,239.99,622.2
1757800388.8641362,239.80,539.5,239.85,622.8,239.79,696.4,239.86,562.5,239.78,425.7,239.87,571.3,239.77,503.8,239.88,614.7,239.76,520.2,239.89,452.3,239.75,619.3,239.90,516.7,239.74,426.5,239.91,437.9,239.73,700.4,239.92,395.8,239.72,387.2,239.93,620.2,239.71,607.0,239.94,586.8,239.70,670.6,239.95,515.9,239.69,573.3,239.96,568.9,239.68,500.5,239.97,378.5,239.67,557.9,239.98,628.8,239.66,505.9,239.99,593.8
1757800388.9607286,239.80,496.6,239.85,622.8,239.79,679.1,239.86,562.5,239.78,597.4,239.87,571.3,239.77,472.4,239.88,614.7,239.76,545.0,239.89,452.3,239.75,591.7,239.90,516.7,239.74,456.3,239.91,437.9,239.73,557.6,239.92,395.8,239.72,493.3,239.93,620.2,239.71,387.2,239.94,586.8,239.70,614.1,239.95,515.9,239.69,444.3,239.96,568.9,239.68,676.7,239.97,378.5,239.67,532.8,239.98,628.8,239.66,603.8,239.99,593.8
1757800391.0602658,239.80,1149.6,239.85,631.4,239.79,679.1,239.86,553.3,239.78,597.4,239.87,696.8,239.77,472.4,239.88,568.9,239.76,545.0,239.89,546.1,239.75,591.7,239.90,502.4,239.74,456.3,239.91,665.7,239.73,557.6,239.92,648.3,239.72,493.3,239.93,492.1,239.71,387.2,239.94,474.7,239.70,614.1,239.95,546.6,239.69,444.3,239.96,513.2,239.68,676.7,239.97,543.7,239.67,532.8,239.98,559.2,239.66,603.8,239.99,478.8
1757800391.1621232,239.80,653.0,239.85,631.4,239.79,546.2,239.86,553.3,239.78,507.3,239.87,696.8,239.77,466.4,239.88,568.9,239.76,586.7,239.89,546.1,239.75,655.9,239.90,502.4,239.74,401.7,239.91,665.7,239.73,691.6,239.92,648.3,239.72,697.4,239.93,492.1,239.71,379.6,239.94,474.7,239.70,439.1,239.95,546.6,239.69,689.6,239.96,513.2,239.68,521.5,239.97,543.7,239.67,531.9,239.98,559.2,239.66,572.2,239.99,478.8
1757800393.2720625,239.80,653.0,239.85,625.4,239.79,546.2,239.86,403.9,239.78,507.3,239.87,395.0,239.77,466.4,239.88,402.4,239.76,586.7,239.89,568.4,239.75,655.9,239.90,396.1,239.74,401.7,239.91,653.2,239.73,691.6,239.92,686.7,239.72,697.4,239.93,670.7,239.71,379.6,239.94,594.6,239.70,439.1,239.95,620.7,239.69,689.6,239.96,693.4,239.68,521.5,239.97,394.7,239.67,531.9,239.98,431.3,239.66,572.2,239.99,528.2
1757800393.3608928,239.80,629.7,239.85,625.4,239.79,446.8,239.86,403.9,239.78,452.3,239.87,395.0,239.77,536.6,239.88,402.4,239.76,636.8,239.89,568.4,239.75,604.8,239.90,396.1,239.74,396.4,239.91,653.2,239.73,605.3,239.92,686.7,239.72,440.5,239.93,670.7,239.71,427.4,239.94,594.6,239.70,614.9,239.95,620.7,239.69,597.8,239.96,693.4,239.68,541.2,239.97,394.7,239.67,634.9,239.98,431.3,239.66,529.0,239.99,528.2
1757800395.462964,239.80,629.7,239.85,496.1,239.79,446.8,239.86,529.4,239.78,452.3,239.87,686.1,239.77,536.6,239.88,576.3,239.76,636.8,239.89,417.9,239.75,604.8,239.90,483.2,239.74,396.4,239.91,392.6,239.73,605.3,239.92,424.0,239.72,440.5,239.93,512.3,239.71,427.4,239.94,491.5,239.70,614.9,239.95,410.2,239.69,597.8,239.96,488.3,239.68,541.2,239.97,684.2,239.67,634.9,239.98,670.6,239.66,529.0,239.99,410.9
1757800395.5602713,239.80,393.7,239.85,496.1,239.79,404.2,239.86,529.4,239.78,507.5,239.87,686.1,239.77,532.8,239.88,576.3,239.76,504.8,239.89,417.9,239.75,674.8,239.90,483.2,239.74,484.7,239.91,392.6,239.73,499.0,239.92,424.0,239.72,410.1,239.93,512.3,239.71,426.3,239.94,491.5,239.70,574.0,239.95,410.2,239.69,672.2,239.96,488.3,239.68,624.2,239.97,684.2,239.67,411.4,239.98,670.6,239.66,503.3,239.99,410.9
1757800397.6609256,239.80,393.7,239.85,1186.8,239.79,404.2,239.86,1019.3,239.78,507.5,239.87,686.1,239.77,532.8,239.88,576.3,239.76,504.8,239.89,417.9,239.75,674.8,239.90,873.8,239.74,484.7,239.91,392.6,239.73,499.0,239.92,424.0,239.72,410.1,239.93,1199.9,239.71,426.3,239.94,491.5,239.70,574.0,239.95,1062.4,239.69,672.2,239.96,488.3,239.68,624.2,239.97,684.2,239.67,411.4,239.98,670.6,239.66,503.3,239.99,928.4
1757800397.761274,239.80,556.0,239.85,690.7,239.79,602.8,239.86,489.9,239.78,481.0,239.87,597.3,239.77,380.1,239.88,700.5,239.76,513.2,239.89,666.5,239.75,558.8,239.90,390.6,239.74,701.1,239.91,685.8,239.73,412.6,239.92,607.3,239.72,441.2,239.93,687.6,239.71,491.2,239.94,396.0,239.70,636.6,239.95,652.2,239.69,685.3,239.96,414.7,239.68,505.4,239.97,478.6,239.67,427.3,239.98,594.1,239.66,479.3,239.99,517.5
1757800399.8665688,239.80,556.0,239.85,532.7,239.79,602.8,239.86,417.1,239.78,481.0,239.87,658.6,239.77,380.1,239.88,393.1,239.76,513.2,239.89,698.9,239.75,558.8,239.90,666.8,239.74,701.1,239.91,454.9,239.73,412.6,239.92,523.4,239.72,441.2,239.93,669.3,239.71,491.2,239.94,502.8,239.70,636.6,239.95,652.6,239.69,685.3,239.96,585.4,239.68,505.4,239.97,611.8,239.67,427.3,239.98,437.0,239.66,479.3,239.99,409.3
1757800399.9617987,239.80,635.8,239.85,532.7,239.79,607.1,239.86,417.1,239.78,473.2,239.87,658.6,239.77,575.0,239.88,393.1,239.76,511.1,239.89,698.9,239.75,471.7,239.90,666.8,239.74,489.5,239.91,454.9,239.73,700.8,239.92,523.4,239.72,531.6,239.93,669.3,239.71,544.2,239.94,502.8,239.70,429.2,239.95,652.6,239.69,474.2,239.96,585.4,239.68,581.6,239.97,611.8,239.67,528.4,239.98,437.0,239.66,439.4,239.99,409.3
1757800402.1611412,239.80,635.8,239.85,404.1,239.79,607.1,239.86,523.5,239.78,473.2,239.87,435.4,239.77,575.0,239.88,492.7,239.76,511.1,239.89,560.0,239.75,471.7,239.90,598.2,239.74,489.5,239.91,644.9,239.73,700.8,239.92,567.3,239.72,531.6,239.93,541.7,239.71,544.2,239.94,422.1,239.70,429.2,239.95,512.5,239.69,474.2,239.96,675.0,239.68,581.6,239.97,565.0,239.67,528.4,239.98,529.5,239.66,439.4,239.99,463.6
1757800402.2759137,239.80,633.8,239.85,404.1,239.79,401.3,239.86,523.5,239.78,390.1,239.87,435.4,239.77,609.3,239.88,492.7,239.76,699.5,239.89,560.0,239.75,410.6,239.90,598.2,239.74,607.6,239.91,644.9,239.73,616.8,239.92,567.3,239.72,677.9,239.93,541.7,239.71,666.9,239.94,422.1,239.70,500.0,239.95,512.5,239.69,634.7,239.96,675.0,239.68,477.9,239.97,565.0,239.67,673.7,239.98,529.5,239.66,551.8,239.99,463.6
1757800404.4685163,239.80,417.7,239.85,393.0,239.79,575.6,239.86,661.8,239.78,478.5,239.87,424.8,239.77,485.0,239.88,697.5,239.76,1178.9,239.89,385.4,239.75,380.7,239.90,487.3,239.74,585.2,239.91,463.7,239.73,603.1,239.92,387.4,239.72,626.9,239.93,465.6,239.71,445.0,239.94,440.5,239.70,475.6,239.95,567.3,239.69,391.4,239.96,450.6,239.68,551.6,239.97,486.9,239.67,1159.1,239.98,472.5,239.66,436.6,239.99,635.2
1757800404.5665662,239.80,417.7,239.85,393.0,239.79,575.6,239.86,661.8,239.78,478.5,239.87,424.8,239.77,485.0,239.88,697.5,239.76,479.4,239.89,385.4,239.75,380.7,239.90,487.3,239.74,585.2,239.91,463.7,239.73,603.1,239.92,387.4,239.72,626.9,239.93,465.6,239.71,445.0,239.94,440.5,239.70,475.6,239.95,567.3,239.69,391.4,239.96,450.6,239.68,551.6,239.97,486.9,239.67,485.4,239.98,472.5,239.66,436.6,239.99,635.2
1757800406.6621826,239.80,417.7,239.85,601.0,239.79,575.6,239.86,661.5,239.78,478.5,239.87,441.4,239.77,485.0,239.88,400.5,239.76,479.4,239.89,681.3,239.75,380.7,239.90,591.1,239.74,585.2,239.91,540.4,239.73,603.1,239.92,391.8,239.72,626.9,239.93,479.2,239.71,445.0,239.94,541.7,239.70,475.6,239.95,690.9,239.69,391.4,239.96,615.7,239.68,551.6,239.97,479.5,239.67,485.4,239.98,522.5,239.66,436.6,239.99,431.1
1757800406.7602596,239.80,575.2,239.85,601.0,239.79,671.6,239.86,661.5,239.78,415.2,239.87,441.4,239.77,503.4,239.88,400.5,239.76,695.3,239.89,681.3,239.75,387.7,239.90,591.1,239.74,648.1,239.91,540.4,239.73,554.1,239.92,391.8,239.72,443.6,239.93,479.2,239.71,411.4,239.94,541.7,239.70,684.8,239.95,690.9,239.69,407.1,239.96,615.7,239.68,647.9,239.97,479.5,239.67,635.6,239.98,522.5,239.66,510.3,239.99,431.1
1757800408.961484,239.80,575.2,239.85,584.5,239.79,671.6,239.86,530.7,239.78,415.2,239.87,682.7,239.77,503.4,239.88,552.5,239.76,695.3,239.89,649.8,239.75,387.7,239.90,490.8,239.74,648.1,239.91,536.6,239.73,554.1,239.92,488.4,239.72,443.6,239.93,396.6,239.71,411.4,239.94,584.3,239.70,684.8,239.95,435.2,239.69,407.1,239.96,454.2,239.68,647.9,239.97,424.1,239.67,635.6,239.98,679.2,239.66,510.3,239.99,437.1
1757800409.0674107,239.80,579.4,239.85,584.5,239.79,460.1,239.86,530.7,239.78,439.6,239.87,682.7,239.77,600.2,239.88,552.5,239.76,630.2,239.89,649.8,239.75,484.5,239.90,490.8,239.74,555.3,239.91,536.6,239.73,379.5,239.92,488.4,239.72,388.1,239.93,396.6,239.71,566.9,239.94,584.3,239.70,533.7,239.95,435.2,239.69,613.3,239.96,454.2,239.68,433.2,239.97,424.1,239.67,572.6,239.98,679.2,239.66,686.2,239.99,437.1
1757800411.1623247,239.80,579.4,239.85,496.9,239.79,460.1,239.86,558.9,239.78,439.6,239.87,499.8,239.77,600.2,239.88,588.7,239.76,630.2,239.89,484.0,239.75,484.5,239.90,452.3,239.74,555.3,239.91,449.6,239.73,379.5,239.92,571.6,239.72,388.1,239.93,677.0,239.71,566.9,239.94,518.1,239.70,533.7,239.95,481.0,239.69,613.3,239.96,639.1,239.68,433.2,239.97,381.7,239.67,572.6,239.98,464.3,239.66,686.2,239.99,654.3
1757800411.265296,239.80,636.6,239.85,496.9,239.79,426.4,239.86,558.9,239.78,636.1,239.87,499.8,239.77,484.1,239.88,588.7,239.76,576.4,239.89,484.0,239.75,514.1,239.90,452.3,239.74,685.2,239.91,449.6,239.73,606.8,239.92,571.6,239.72,647.5,239.93,677.0,239.71,469.3,239.94,518.1,239.70,662.5,239.95,481.0,239.69,632.8,239.96,639.1,239.68,532.4,239.97,381.7,239.67,692.0,239.98,464.3,239.66,638.6,239.99,654.3
1757800413.3588848,239.80,636.6,239.85,404.3,239.79,426.4,239.86,688.2,239.78,636.1,239.87,383.8,239.77,484.1,239.88,501.8,239.76,576.4,239.89,528.9,239.75,514.1,239.90,510.4,239.74,685.2,239.91,687.7,239.73,606.8,239.92,506.0,239.72,647.5,239.93,475.3,239.71,469.3,239.94,685.2,239.70,662.5,239.95,670.1,239.69,632.8,239.96,682.8,239.68,532.4,239.97,589.8,239.67,692.0,239.98,541.8,239.66,638.6,239.99,462.5
1757800413.4626758,239.80,569.0,239.85,404.3,239.79,537.6,239.86,688.2,239.78,429.3,239.87,383.8,239.77,677.9,239.88,501.8,239.76,683.3,239.89,528.9,239.75,641.3,239.90,510.4,239.74,520.8,239.91,687.7,239.73,437.1,239.92,506.0,239.72,569.2,239.93,475.3,239.71,682.4,239.94,685.2,239.70,529.6,239.95,670.1,239.69,696.4,239.96,682.8,239.68,568.5,239.97,589.8,239.67,564.6,239.98,541.8,239.66,499.8,239.99,462.5
1757800415.5604548,239.80,569.0,239.85,419.5,239.79,537.6,239.86,491.7,239.78,429.3,239.87,524.3,239.77,677.9,239.88,564.4,239.76,683.3,239.89,665.1,239.75,641.3,239.90,408.9,239.74,520.8,239.91,615.0,239.73,437.1,239.92,387.8,239.72,569.2,239.93,639.0,239.71,682.4,239.94,380.7,239.70,529.6,239.95,672.0,239.69,696.4,239.96,412.6,239.68,568.5,239.97,571.3,239.67,564.6,239.98,472.4,239.66,499.8,239.99,510.0
1757800415.6629994,239.80,560.1,239.85,419.5,239.79,661.9,239.86,491.7,239.78,480.3,239.87,524.3,239.77,687.8,239.88,564.4,239.76,668.7,239.89,665.1,239.75,387.0,239.90,408.9,239.74,678.5,239.91,615.0,239.73,445.6,239.92,387.8,239.72,627.4,239.93,639.0,239.71,550.7,239.94,380.7,239.70,448.7,239.95,672.0,239.69,497.8,239.96,412.6,239.68,655.3,239.97,571.3,239.67,381.2,239.98,472.4,239.66,698.4,239.99,510.0
1757800415.9597068,239.80,560.1,239.85,382.6,239.79,661.9,239.86,491.7,239.78,480.3,239.87,524.3,239.77,687.8,239.88,564.4,239.76,668.7,239.89,665.1,239.75,387.0,239.90,408.9,239.74,678.5,239.91,615.0,239.73,445.6,239.92,387.8,239.72,627.4,239.93,639.0,239.71,550.7,239.94,380.7,239.70,448.7,239.95,672.0,239.69,497.8,239.96,412.6,239.68,655.3,239.97,571.3,239.67,381.2,239.98,472.4,239.66,698.4,239.99,510.0
1757800417.9636,239.80,560.1,239.85,624.5,239.79,661.9,239.86,463.9,239.78,480.3,239.87,686.7,239.77,687.8,239.88,465.0,239.76,668.7,239.89,673.6,239.75,387.0,239.90,378.6,239.74,678.5,239.91,491.2,239.73,445.6,239.92,553.8,239.72,627.4,239.93,664.2,239.71,550.7,239.94,584.4,239.70,448.7,239.95,517.2,239.69,497.8,239.96,480.0,239.68,655.3,239.97,522.4,239.67,381.2,239.98,507.4,239.66,698.4,239.99,587.8
1757800417.966723,239.80,588.5,239.85,624.5,239.79,522.0,239.86,463.9,239.78,622.3,239.87,686.7,239.77,536.9,239.88,465.0,239.76,518.1,239.89,673.6,239.75,533.5,239.90,378.6,239.74,508.9,239.91,491.2,239.73,466.1,239.92,553.8,239.72,527.5,239.93,664.2,239.71,599.7,239.94,584.4,239.70,539.9,239.95,517.2,239.69,578.8,239.96,480.0,239.68,476.7,239.97,522.4,239.67,425.2,239.98,507.4,239.66,525.2,239.99,587.8
1757800420.287444,239.80,588.5,239.85,580.3,239.79,522.0,239.86,659.9,239.78,622.3,239.87,408.0,239.77,536.9,239.88,441.1,239.76,518.1,239.89,584.7,239.75,533.5,239.90,427.2,239.74,508.9,239.91,567.3,239.73,466.1,239.92,634.1,239.72,527.5,239.93,529.7,239.71,599.7,239.94,606.6,239.70,539.9,239.95,406.4,239.69,578.8,239.96,635.5,239.68,476.7,239.97,531.6,239.67,425.2,239.98,423.8,239.66,525.2,239.99,565.0
1757800420.287444,239.80,683.0,239.85,580.3,239.79,538.3,239.86,659.9,239.78,447.1,239.87,408.0,239.77,494.0,239.88,441.1,239.76,569.8,239.89,584.7,239.75,686.3,239.90,427.2,239.74,451.4,239.91,567.3,239.73,677.4,239.92,634.1,239.72,498.2,239.93,529.7,239.71,689.9,239.94,606.6,239.70,549.4,239.95,406.4,239.69,613.3,239.96,635.5,239.68,423.4,239.97,531.6,239.67,389.5,239.98,423.8,239.66,607.3,239.99,565.0
1757800422.360294,239.80,683.0,239.85,599.4,239.79,538.3,239.86,615.3,239.78,447.1,239.87,617.6,239.77,494.0,239.88,592.4,239.76,569.8,239.89,511.3,239.75,686.3,239.90,459.7,239.74,451.4,239.91,453.3,239.73,677.4,239.92,488.4,239.72,498.2,239.93,560.4,239.71,689.9,239.94,590.1,239.70,549.4,239.95,459.6,239.69,613.3,239.96,424.2,239.68,423.4,239.97,447.2,239.67,389.5,239.98,613.2,239.66,607.3,239.99,577.5
1757800422.464567,239.80,428.5,239.85,599.4,239.79,515.8,239.86,615.3,239.78,539.0,239.87,617.6,239.77,561.2,239.88,592.4,239.76,500.8,239.89,511.3,239.75,651.6,239.90,459.7,239.74,691.8,239.91,453.3,239.73,605.8,239.92,488.4,239.72,411.8,239.93,560.4,239.71,411.4,239.94,590.1,239.70,407.5,239.95,459.6,239.69,391.0,239.96,424.2,239.68,594.4,239.97,447.2,239.67,653.5,239.98,613.2,239.66,474.2,239.99,577.5
1757800424.6631424,239.80,428.5,239.87,510.5,239.79,515.8,239.88,431.9,239.78,539.0,239.89,443.2,239.77,561.2,239.90,407.3,239.76,500.8,239.91,413.3,239.75,651.6,239.92,587.4,239.74,691.8,239.93,381.3,239.73,605.8,239.94,539.4,239.72,411.8,239.95,429.1,239.71,411.4,239.96,426.4,239.70,407.5,239.97,565.1,239.69,391.0,239.98,472.5,239.68,594.4,239.99,411.7,239.67,653.5,240.00,520.6,239.66,474.2,240.01,384.6
1757800424.7603116,239.82,407.4,239.87,510.5,239.81,519.9,239.88,431.9,239.80,561.8,239.89,443.2,239.79,530.4,239.90,407.3,239.78,588.0,239.91,413.3,239.77,640.5,239.92,587.4,239.76,696.4,239.93,381.3,239.75,572.2,239.94,539.4,239.74,576.2,239.95,429.1,239.73,496.9,239.96,426.4,239.72,583.8,239.97,565.1,239.71,445.8,239.98,472.5,239.70,599.6,239.99,411.7,239.69,405.3,240.00,520.6,239.68,583.7,240.01,384.6
