timestamp,bid_1_price,bid_1_size,bid_2_price,bid_2_size,bid_3_price,bid_3_size,bid_4_price,bid_4_size,bid_5_price,bid_5_size,bid_6_price,bid_6_size,bid_7_price,bid_7_size,bid_8_price,bid_8_size,bid_9_price,bid_9_size,bid_10_price,bid_10_size,bid_11_price,bid_11_size,bid_12_price,bid_12_size,bid_13_price,bid_13_size,bid_14_price,bid_14_size,bid_15_price,bid_15_size,ask_1_price,ask_1_size,ask_2_price,ask_2_size,ask_3_price,ask_3_size,ask_4_price,ask_4_size,ask_5_price,ask_5_size,ask_6_price,ask_6_size,ask_7_price,ask_7_size,ask_8_price,ask_8_size,ask_9_price,ask_9_size,ask_10_price,ask_10_size,ask_11_price,ask_11_size,ask_12_price,ask_12_size,ask_13_price,ask_13_size,ask_14_price,ask_14_size,ask_15_price,ask_15_size
1757800375.6625795,115798.8,2.132,115801.2,3.363,115797.0,7.617,115802.9,3.421,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.9,0.050,115794.8,0.072,115805.0,0.072,115792.6,2.015,115807.1,3.113,115790.4,6.440,115808.7,0.002,115788.4,1.179,115809.2,4.699,115786.6,0.002,115811.1,0.809,115786.3,0.072,115811.3,0.005,115784.2,3.415,115811.6,0.020,115782.0,3.023,115812.3,0.020,115779.8,0.072,115813.1,0.072,115777.7,4.633,115815.1,4.677,115777.2,0.002,115817.2,6.823
1757800376.160431,115798.8,2.132,115801.2,3.363,115797.0,7.617,115802.9,3.421,115796.4,1.310,115803.5,1.250,115795.4,0.001,115805.0,0.072,115794.8,0.072,115807.1,3.113,115792.6,2.015,115808.7,0.002,115790.4,6.440,115809.2,4.699,115788.4,1.179,115811.1,0.809,115786.6,0.002,115811.3,0.005,115786.3,0.072,115811.6,0.020,115784.2,3.415,115812.3,0.020,115782.0,3.023,115813.1,0.072,115779.8,0.072,115815.1,4.677,115777.7,4.633,115817.2,6.823,115777.2,0.002,115819.3,0.072
1757800376.3605714,115798.8,2.132,115801.2,3.363,115797.0,7.617,115802.9,3.421,115796.4,1.310,115803.5,1.250,115795.4,0.001,115805.0,0.072,115794.8,0.072,115807.1,3.113,115792.6,2.015,115808.7,0.002,115790.4,6.440,115809.2,4.699,115788.4,1.179,115811.1,0.809,115786.6,0.002,115811.3,0.005,115786.3,0.072,115811.6,0.040,115784.2,3.415,115812.3,0.020,115782.0,3.023,115813.1,0.072,115779.8,0.072,115815.1,4.677,115777.7,4.633,115817.2,6.823,115777.2,0.002,115819.3,0.072
1757800377.462785,115798.8,2.132,115801.2,0.072,115797.0,7.617,115802.9,0.458,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.7,6.137,115794.8,0.072,115806.8,0.602,115792.6,2.015,115808.6,4.889,115790.4,6.440,115808.7,0.002,115788.4,1.179,115810.7,4.984,115786.6,0.002,115811.3,0.005,115786.3,0.072,115811.6,0.040,115784.2,3.415,115812.3,0.020,115782.0,3.023,115812.6,0.072,115779.8,0.072,115814.6,7.878,115777.7,4.633,115816.3,1.062,115777.2,0.002,115818.4,0.072
1757800377.561362,115798.8,0.072,115801.2,0.072,115797.0,2.848,115802.9,0.458,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.7,6.137,115795.1,1.340,115806.8,0.602,115792.9,0.929,115808.6,4.889,115791.0,2.916,115808.7,0.002,115788.8,1.489,115810.7,4.984,115786.8,0.072,115811.3,0.005,115786.6,0.002,115811.6,0.040,115784.7,4.477,115812.3,0.020,115782.9,6.900,115812.6,0.072,115780.7,0.072,115814.6,7.878,115778.5,7.382,115816.3,1.062,115777.2,0.002,115818.4,0.072
1757800377.8653073,115798.8,0.072,115801.2,0.072,115797.0,2.848,115802.9,0.458,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.7,6.137,115795.1,1.340,115806.8,0.602,115792.9,0.929,115808.6,4.889,115791.0,2.916,115810.7,4.984,115788.8,1.489,115811.3,0.005,115786.8,0.072,115811.6,0.040,115786.6,0.002,115812.3,0.020,115784.7,4.477,115812.6,0.072,115782.9,6.900,115814.6,7.878,115780.7,0.072,115816.3,1.062,115778.5,7.382,115818.4,0.072,115777.2,0.002,115820.5,3.801
1757800378.5605454,115798.8,0.072,115801.2,0.072,115797.0,2.848,115802.9,0.458,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.7,6.137,115795.1,1.340,115806.8,0.602,115792.9,0.929,115808.6,4.889,115791.0,2.916,115810.7,4.984,115788.8,1.489,115811.3,0.005,115786.8,0.072,115811.6,0.040,115786.6,0.002,115812.3,0.020,115784.7,4.477,115812.6,0.072,115782.9,6.900,115814.6,7.878,115780.8,0.002,115816.3,1.062,115780.7,0.072,115818.4,0.072,115778.5,7.382,115820.5,3.801
1757800379.4651532,115798.8,0.072,115801.2,0.072,115797.0,2.848,115802.9,0.458,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.7,6.137,115795.1,1.340,115806.8,0.602,115792.9,0.929,115808.6,4.889,115791.0,2.916,115810.7,4.984,115788.8,1.489,115811.3,0.005,115786.8,0.072,115811.6,0.040,115786.6,0.002,115812.3,0.020,115784.7,4.477,115812.6,0.072,115782.9,6.900,115814.6,7.878,115780.8,0.002,115816.3,1.062,115780.7,0.074,115818.4,0.072,115778.5,7.382,115820.5,3.801
1757800379.5602803,115798.8,0.077,115801.2,0.072,115797.0,2.848,115802.9,0.458,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.7,6.137,115795.1,1.340,115806.8,0.602,115792.9,0.929,115808.6,4.889,115791.0,2.916,115810.7,4.984,115788.8,1.489,115811.3,0.005,115786.8,0.072,115811.6,0.040,115786.6,0.002,115812.3,0.020,115784.7,4.477,115812.6,0.072,115782.9,6.900,115814.6,7.878,115780.8,0.002,115816.3,1.062,115780.7,0.074,115818.4,0.072,115778.5,7.382,115820.5,3.801
1757800379.7652009,115798.8,0.077,115801.2,0.104,115797.0,2.848,115802.9,8.345,115796.4,1.310,115803.5,2.500,115795.4,0.001,115804.7,6.137,115795.1,1.340,115804.9,0.262,115792.9,0.929,115806.8,0.602,115791.0,2.916,115806.9,6.234,115788.8,1.489,115808.6,4.889,115786.8,0.072,115808.9,0.985,115786.6,0.002,115810.6,0.691,115784.7,4.477,115810.7,4.984,115782.9,6.900,115811.3,0.005,115780.8,0.002,115811.6,0.040,115780.7,0.074,115812.3,0.020,115778.5,7.382,115812.5,0.742
1757800379.8844938,115798.8,0.077,115801.2,0.032,115797.0,2.848,115802.9,7.887,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.9,0.262,115795.1,1.340,115806.9,6.234,115792.9,0.929,115808.9,0.985,115791.0,2.916,115810.6,0.691,115788.8,1.489,115811.3,0.005,115786.8,0.072,115811.6,0.040,115786.6,0.002,115812.3,0.020,115784.7,4.477,115812.5,0.742,115782.9,6.900,115814.2,4.222,115780.8,0.002,115816.3,0.032,115780.7,0.074,115818.1,0.032,115778.5,7.382,115820.1,0.593
1757800379.961173,115798.8,0.037,115801.2,0.032,115797.0,3.848,115802.9,7.887,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.9,0.262,115794.9,2.990,115806.9,6.234,115792.8,6.717,115808.9,0.985,115790.7,3.890,115810.6,0.691,115788.9,0.907,115811.3,0.005,115786.9,2.702,115811.6,0.040,115786.6,0.002,115812.3,0.020,115785.1,6.783,115812.5,0.742,115782.9,0.032,115814.2,4.222,115781.0,0.032,115816.3,0.032,115780.8,0.002,115818.1,0.032,115780.7,0.002,115820.1,0.593
1757800380.4616275,115798.8,0.037,115801.2,0.032,115797.0,3.848,115802.9,7.887,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,0.050,115794.9,2.990,115804.9,0.262,115792.8,6.717,115806.9,6.234,115790.7,3.890,115808.9,0.985,115788.9,0.907,115810.6,0.691,115786.9,2.702,115811.3,0.005,115786.6,0.002,115811.6,0.040,115785.1,6.783,115812.3,0.020,115782.9,0.032,115812.5,0.742,115781.0,0.032,115814.2,4.222,115780.8,0.002,115816.3,0.032,115780.7,0.002,115818.1,0.032
1757800382.262986,115798.8,0.037,115801.2,8.025,115797.0,3.848,115802.9,6.626,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,7.773,115794.9,2.990,115806.3,4.348,115792.8,6.717,115808.0,5.981,115790.7,3.890,115809.7,0.842,115788.9,0.907,115811.3,0.005,115786.9,2.702,115811.6,0.040,115786.6,0.002,115811.7,0.056,115785.1,6.783,115812.3,0.020,115782.9,0.032,115813.6,0.056,115781.0,0.032,115815.7,5.875,115780.8,0.002,115817.6,0.056,115780.7,0.002,115819.3,0.247
1757800382.4682844,115798.8,6.931,115801.2,8.025,115797.0,4.171,115802.9,6.626,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,7.773,115795.2,2.260,115806.3,4.348,115793.4,4.818,115808.0,5.981,115791.6,0.480,115809.7,0.842,115789.8,7.532,115811.3,0.005,115787.7,0.056,115811.6,0.040,115786.6,0.002,115811.7,0.056,115785.7,0.056,115812.3,0.020,115783.5,3.354,115813.6,0.056,115781.5,0.056,115815.7,5.875,115780.8,0.002,115817.6,0.056,115780.7,0.002,115819.3,0.247
1757800382.6613905,115798.8,6.931,115801.2,8.025,115797.0,4.171,115802.9,6.626,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,7.773,115795.2,2.260,115806.3,4.348,115793.4,4.818,115808.0,5.981,115791.6,0.480,115809.7,0.842,115789.8,7.532,115811.3,0.005,115787.7,0.056,115811.6,0.040,115786.6,0.002,115811.7,0.056,115785.7,0.056,115812.3,0.020,115783.5,3.354,115813.6,0.056,115781.5,0.056,115815.7,5.875,115780.7,0.002,115817.6,0.056,115779.7,7.340,115819.3,0.247
1757800382.9605966,115798.8,6.931,115801.2,8.025,115797.0,4.171,115802.9,6.626,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,7.773,115795.2,2.260,115806.3,4.348,115793.4,4.818,115808.0,5.981,115791.6,0.480,115809.7,0.842,115789.8,7.532,115811.3,0.005,115787.7,0.056,115811.6,0.040,115786.6,0.002,115811.7,0.056,115785.7,0.056,115812.3,0.020,115783.5,3.354,115813.6,0.056,115781.5,0.056,115815.7,5.875,115779.7,7.340,115817.6,0.056,115777.6,7.548,115819.3,0.247
1757800383.2793124,115798.8,6.931,115801.2,8.025,115797.0,4.171,115802.9,6.626,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,7.773,115795.2,2.260,115806.3,4.348,115793.4,4.818,115808.0,5.981,115791.6,0.480,115809.7,0.842,115789.8,7.532,115810.2,0.004,115787.7,0.056,115811.3,0.005,115786.6,0.002,115811.6,0.040,115785.7,0.056,115811.7,0.056,115783.5,3.354,115812.3,0.020,115781.5,0.056,115813.6,0.056,115779.7,7.340,115815.7,5.875,115777.6,7.548,115817.6,0.056
1757800383.5628319,115798.8,6.931,115801.2,8.025,115797.0,4.171,115802.9,6.626,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,7.723,115795.2,2.260,115806.3,4.348,115793.4,4.818,115808.0,5.981,115791.6,0.480,115809.7,0.842,115789.8,7.532,115810.2,0.004,115787.7,0.056,115811.3,0.005,115786.6,0.002,115811.6,0.040,115785.7,0.056,115811.7,0.056,115783.5,3.354,115812.3,0.020,115781.5,0.056,115813.6,0.056,115779.7,7.340,115815.7,5.875,115777.6,7.548,115817.6,0.056
1757800383.961596,115798.8,6.931,115801.2,8.025,115797.0,4.171,115802.9,6.626,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,7.723,115795.2,2.260,115806.3,4.348,115793.4,4.818,115808.0,5.981,115791.6,0.480,115809.7,0.842,115789.8,7.532,115810.2,0.004,115787.7,0.056,115811.3,0.005,115786.6,0.002,115811.6,0.040,115785.7,0.056,115811.7,0.056,115783.5,3.354,115812.3,0.020,115781.5,0.056,115813.6,0.056,115780.8,0.002,115815.7,5.875,115779.7,7.340,115817.6,0.056
1757800384.660513,115798.8,6.931,115801.2,0.016,115797.0,4.171,115802.9,6.291,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.8,0.016,115795.2,2.260,115806.6,5.518,115793.4,4.818,115808.6,0.257,115791.6,0.480,115810.2,0.004,115789.8,7.532,115810.4,6.470,115787.7,0.056,115811.3,0.005,115786.6,0.002,115811.6,0.040,115785.7,0.056,115812.3,0.036,115783.5,3.354,115814.4,5.563,115781.5,0.056,115816.3,2.142,115780.8,0.002,115818.3,4.165,115779.7,7.340,115820.4,5.395
1757800384.761154,115798.8,6.947,115801.2,0.016,115797.0,8.802,115802.9,6.291,115796.4,2.560,115803.5,1.250,115795.4,0.001,115804.8,0.016,115795.2,2.260,115806.6,5.518,115795.0,0.016,115808.6,0.257,115793.4,4.818,115810.2,0.004,115793.1,5.147,115810.4,6.470,115791.6,0.480,115811.3,0.005,115791.0,1.566,115811.6,0.040,115789.8,7.532,115812.3,0.036,115789.1,1.736,115814.4,5.563,115787.7,0.056,115816.3,2.142,115787.1,0.016,115818.3,4.165,115786.6,0.002,115820.4,5.395
1757800384.8618314,115798.8,0.021,115801.2,0.016,115797.0,4.631,115802.9,6.291,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.8,0.016,115795.0,0.016,115806.6,5.518,115793.1,5.147,115808.6,0.257,115791.0,1.566,115810.2,0.004,115789.1,1.736,115810.4,6.470,115787.1,0.016,115811.3,0.005,115786.6,0.002,115811.6,0.040,115784.9,3.305,115812.3,0.036,115782.9,0.835,115814.4,5.563,115780.8,4.937,115816.3,2.142,115780.7,0.002,115818.3,4.165,115778.6,3.057,115820.4,5.395
1757800384.962566,115798.8,0.021,115801.2,0.016,115797.0,4.631,115802.9,6.291,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.8,0.016,115795.0,0.016,115806.2,0.050,115793.1,5.147,115806.6,5.518,115791.0,1.566,115808.6,0.257,115789.1,1.736,115810.2,0.004,115787.1,0.016,115810.4,6.470,115786.6,0.002,115811.3,0.005,115784.9,3.305,115811.6,0.040,115782.9,0.835,115812.3,0.036,115780.8,4.937,115814.4,5.563,115780.7,0.002,115816.3,2.142,115778.6,3.057,115818.3,4.165
1757800386.8625774,115798.8,0.021,115801.2,0.016,115797.0,4.631,115802.9,6.291,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.8,0.016,115795.0,0.016,115806.2,0.050,115793.1,5.147,115806.6,5.518,115791.0,1.566,115808.6,0.257,115789.1,1.736,115810.4,6.470,115787.1,0.016,115811.3,0.005,115786.6,0.002,115811.6,0.040,115784.9,3.305,115812.3,0.036,115782.9,0.835,115814.4,5.563,115780.8,4.937,115816.3,2.142,115780.7,0.002,115818.3,4.165,115778.6,3.057,115820.4,5.395
1757800387.0643497,115798.8,0.021,115801.2,0.024,115797.0,4.631,115802.9,3.748,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,2.248,115795.0,0.016,115806.2,0.050,115793.1,5.147,115806.3,0.463,115791.0,1.566,115808.3,0.024,115789.1,1.736,115810.0,5.174,115787.1,0.016,115811.3,0.005,115786.6,0.002,115811.6,0.040,115784.9,3.305,115812.0,7.834,115782.9,0.835,115812.3,0.020,115780.8,4.937,115814.0,0.024,115780.7,0.002,115815.9,1.363,115778.6,3.057,115817.8,1.794
1757800387.2768667,115798.8,0.029,115801.2,0.024,115797.0,3.568,115802.9,3.748,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,2.248,115795.2,2.768,115806.2,0.050,115793.4,5.736,115806.3,0.463,115791.3,0.024,115808.3,0.024,115789.5,1.001,115810.0,5.174,115787.4,4.214,115811.3,0.005,115786.6,0.002,115811.6,0.040,115785.3,0.024,115812.0,7.834,115785.1,0.002,115812.3,0.020,115783.3,5.123,115814.0,0.024,115781.3,5.046,115815.9,1.363,115780.8,0.002,115817.8,1.794
1757800387.3629243,115798.8,0.029,115801.2,0.024,115797.0,3.568,115802.9,3.748,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,2.248,115795.2,2.768,115806.2,0.050,115793.4,5.736,115806.3,0.463,115791.3,0.024,115808.3,0.024,115789.5,1.001,115810.0,5.174,115787.4,4.214,115811.3,0.005,115786.6,0.002,115811.6,0.040,115785.3,0.024,115812.0,7.834,115785.1,0.002,115812.3,0.020,115783.3,5.123,115814.0,0.024,115781.3,5.046,115815.9,1.363,115780.7,0.002,115817.8,1.794
1757800387.765169,115798.8,0.029,115801.2,0.024,115797.0,3.568,115802.9,3.748,115796.4,1.310,115803.5,1.250,115795.4,0.001,115804.6,2.248,115795.2,2.768,115806.2,0.050,115793.4,5.736,115806.3,0.463,115791.3,0.024,115808.3,0.024,115789.5,1.001,115810.0,5.174,115787.4,4.214,115811.3,0.005,115786.6,0.002,115811.6,0.040,115785.3,0.024,115812.0,7.834,115785.1,0.002,115812.3,0.020,115783.3,5.123,115814.0,0.024,115781.3,5.046,115815.9,1.363,115779.3,7.497,115817.8,1.794
1757800389.4636173,115798.8,0.029,115801.2,0.048,115797.0,3.568,115802.9,3.065,115796.4,1.310,115803.5,1.250,115795.4,0.001,115805.0,5.614,115795.2,2.768,115806.2,0.050,115793.4,5.736,115806.9,2.726,115791.3,0.024,115808.6,6.877,115789.5,1.001,115810.2,0.004,115787.4,4.214,115810.6,0.048,115786.6,0.002,115811.3,0.005,115785.3,0.024,115811.6,0.040,115785.1,0.002,115812.3,0.020,115783.3,5.123,115812.4,0.048,115781.3,5.046,115814.3,3.623,115779.3,7.497,115816.2,2.739
1757800389.5617445,115798.8,0.053,115801.2,0.048,115797.0,2.575,115802.9,3.065,115796.4,1.310,115803.5,1.250,115795.4,0.001,115805.0,5.614,115794.8,6.437,115806.2,0.050,115792.8,1.981,115806.9,2.726,115791.0,3.889,115808.6,6.877,115788.9,0.048,115810.2,0.004,115787.0,0.048,115810.6,0.048,115786.6,0.002,115811.3,0.005,115785.1,0.002,115811.6,0.040,115785.0,6.044,115812.3,0.020,115783.0,7.279,115812.4,0.048,115780.9,2.485,115814.3,3.623,115779.1,7.828,115816.2,2.739
1757800389.8631616,115798.8,0.053,115801.2,0.048,115797.0,2.575,115802.9,3.065,115796.4,1.310,115803.5,1.250,115795.4,0.001,115805.0,5.614,115794.8,6.437,115806.2,0.050,115792.8,1.981,115806.9,2.726,115791.0,3.889,115808.6,6.877,115788.9,0.048,115810.2,0.004,115787.0,0.048,115810.6,0.048,115786.6,0.002,115811.3,0.005,115785.0,6.044,115811.6,0.040,115783.0,7.279,115812.3,0.020,115780.9,2.485,115812.4,0.048,115779.1,7.828,115814.3,3.623,115777.2,0.002,115816.2,2.739
1757800390.2627864,115798.8,0.053,115801.2,0.048,115797.0,2.575,115802.9,3.065,115796.4,1.310,115803.5,1.250,115795.4,0.001,115805.0,5.614,115794.8,6.437,115806.2,0.050,115792.8,1.981,115806.9,2.726,115791.0,3.889,115808.6,6.877,115788.9,0.048,115810.2,0.004,115787.0,0.048,115810.6,0.048,115786.6,0.002,115811.3,0.005,115785.0,6.044,115811.6,0.060,115783.0,7.279,115812.3,0.020,115780.9,2.485,115812.4,0.048,115779.1,7.828,115814.3,3.623,115777.2,0.002,115816.2,2.739
1757800390.4658883,115798.8,0.053,115801.2,0.048,115797.0,2.575,115802.9,3.065,115796.4,1.310,115803.5,1.250,115795.4,0.001,115805.0,5.614,115794.8,6.437,115806.1,0.004,115792.8,1.981,115806.2,0.050,115791.0,3.889,115806.9,2.726,115788.9,0.048,115808.6,6.877,115787.0,0.048,115810.2,0.004,115786.6,0.002,115810.6,0.048,115785.0,6.044,115811.3,0.005,115783.0,7.279,115811.6,0.060,115780.9,2.485,115812.3,0.020,115779.1,7.828,115812.4,0.048,115777.2,0.002,115814.3,3.623
1757800390.964406,115798.8,0.005,115801.2,0.048,115797.0,2.575,115802.9,3.065,115796.4,0.060,115803.5,1.250,115796.3,1.250,115805.0,5.614,115795.4,0.001,115806.1,0.004,115794.8,6.437,115806.2,0.050,115792.8,1.981,115806.9,2.726,115791.0,3.889,115808.6,6.877,115788.9,0.048,115810.2,0.004,115787.0,0.048,115810.6,0.048,115786.6,0.002,115811.3,0.005,115785.0,6.044,115811.6,0.060,115783.0,7.279,115812.3,0.020,115780.9,2.485,115812.4,0.048,115779.1,7.828,115814.3,3.623
1757800391.0607808,115798.8,0.005,115800.8,10.589,115798.4,6.269,115801.1,7.416,115797.0,2.575,115801.2,0.048,115796.4,0.060,115802.9,3.065,115796.0,1.250,115803.1,1.250,115795.4,0.001,115805.0,5.614,115794.8,6.437,115806.1,0.004,115792.8,1.981,115806.2,0.050,115791.0,3.889,115806.9,2.726,115788.9,0.048,115808.6,6.877,115787.0,0.048,115810.2,0.004,115786.6,0.002,115810.6,0.048,115785.0,6.044,115811.3,0.005,115783.0,7.279,115811.6,0.060,115780.9,2.485,115812.3,0.020
1757800391.4607282,115798.8,0.005,115800.8,10.589,115798.4,6.269,115801.1,7.416,115797.0,2.575,115801.2,0.048,115796.4,0.060,115802.9,3.065,115796.0,1.250,115803.1,1.250,115795.4,0.001,115805.0,5.614,115794.8,6.437,115806.1,0.004,115792.8,1.981,115806.9,2.726,115791.0,3.889,115808.6,6.877,115788.9,0.048,115810.2,0.004,115787.0,0.048,115810.6,0.048,115786.6,0.002,115811.3,0.005,115785.0,6.044,115811.6,0.060,115783.0,7.279,115812.3,0.020,115780.9,2.485,115812.4,0.048
