timestamp,contract_id,price,size,side,exchange_timestamp
1757800369.2702596,10000003,239.8,0,last,
1757800369.2702596,10000003,239.77,0,bid,
1757800369.2702596,10000003,239.82,0,ask,
1757800369.6950393,10000003,239.8,0,last,
1757800369.6950393,10000003,239.77,0,bid,
1757800369.6950393,10000003,239.82,0,ask,
1757800370.4265053,10000003,239.8,0,last,
1757800370.4265053,10000003,239.77,0,bid,
1757800370.4265053,10000003,239.82,0,ask,
1757800371.4639897,10000003,239.8,0,last,
1757800371.4639897,10000003,239.77,0,bid,
1757800371.4639897,10000003,239.82,0,ask,
1757800371.5554013,10000003,239.8,0,last,
1757800371.5554013,10000003,239.77,0,bid,
1757800371.5554013,10000003,239.82,0,ask,
1757800371.5616093,10000003,239.8,0,last,
1757800371.5616093,10000003,239.77,0,bid,
1757800371.5616093,10000003,239.82,0,ask,
1757800373.5046625,10000003,239.8,0,last,
1757800373.5046625,10000003,239.77,0,bid,
1757800373.5046625,10000003,239.82,0,ask,
1757800373.5086834,10000003,239.8,0,last,
1757800373.5086834,10000003,239.77,0,bid,
1757800373.5086834,10000003,239.82,0,ask,
1757800374.697935,10000003,239.8,0,last,
1757800374.697935,10000003,239.77,0,bid,
1757800374.697935,10000003,239.82,0,ask,
1757800375.4225535,10000003,239.8,0,last,
1757800375.4225535,10000003,239.77,0,bid,
1757800375.4225535,10000003,239.82,0,ask,
1757800376.4230258,10000003,239.8,0,last,
1757800376.4230258,10000003,239.77,0,bid,
1757800376.4230258,10000003,239.82,0,ask,
1757800376.4503264,10000003,239.8,0,last,
1757800376.4503264,10000003,239.77,0,bid,
1757800376.4503264,10000003,239.82,0,ask,
1757800376.4896896,10000003,239.8,0,last,
1757800376.4896896,10000003,239.77,0,bid,
1757800376.4896896,10000003,239.82,0,ask,
1757800378.0560925,10000003,239.85,0,last,
1757800378.0560925,10000003,239.77,0,bid,
1757800378.0560925,10000003,239.82,0,ask,
1757800378.5088878,10000003,239.85,0,last,
1757800378.5088878,10000003,239.77,0,bid,
1757800378.5088878,10000003,239.82,0,ask,
1757800378.5150766,10000003,239.85,0,last,
1757800378.5150766,10000003,239.77,0,bid,
1757800378.5150766,10000003,239.82,0,ask,
1757800379.7376194,10000003,239.85,0,last,
1757800379.7376194,10000003,239.77,0,bid,
1757800379.7376194,10000003,239.82,0,ask,
1757800380.1982644,10000003,239.85,0,last,
1757800380.1982644,10000003,239.77,0,bid,
1757800380.1982644,10000003,239.82,0,ask,
1757800380.4221208,10000003,239.85,0,last,
1757800380.4221208,10000003,239.77,0,bid,
1757800380.4221208,10000003,239.82,0,ask,
1757800381.42342,10000003,239.85,0,last,
1757800381.42342,10000003,239.77,0,bid,
1757800381.42342,10000003,239.82,0,ask,
1757800381.4511225,10000003,239.85,0,last,
1757800381.4511225,10000003,239.77,0,bid,
1757800381.4511225,10000003,239.82,0,ask,
1757800381.5062132,10000003,239.85,0,last,
1757800381.5062132,10000003,239.77,0,bid,
1757800381.5062132,10000003,239.82,0,ask,
1757800382.4661963,10000003,239.85,0,last,
1757800382.4661963,10000003,239.77,0,bid,
1757800382.4661963,10000003,239.82,0,ask,
1757800384.6745303,10000003,239.85,0,last,
1757800384.6745303,10000003,239.77,0,bid,
1757800384.6745303,10000003,239.82,0,ask,
1757800384.6802063,10000003,239.85,0,last,
1757800384.6802063,10000003,239.77,0,bid,
1757800384.6802063,10000003,239.82,0,ask,
1757800385.421678,10000003,239.85,0,last,
1757800385.421678,10000003,239.77,0,bid,
