timestamp,bid_1_price,bid_1_size,bid_2_price,bid_2_size,bid_3_price,bid_3_size,bid_4_price,bid_4_size,bid_5_price,bid_5_size,bid_6_price,bid_6_size,bid_7_price,bid_7_size,bid_8_price,bid_8_size,bid_9_price,bid_9_size,bid_10_price,bid_10_size,bid_11_price,bid_11_size,bid_12_price,bid_12_size,bid_13_price,bid_13_size,bid_14_price,bid_14_size,bid_15_price,bid_15_size,ask_1_price,ask_1_size,ask_2_price,ask_2_size,ask_3_price,ask_3_size,ask_4_price,ask_4_size,ask_5_price,ask_5_size,ask_6_price,ask_6_size,ask_7_price,ask_7_size,ask_8_price,ask_8_size,ask_9_price,ask_9_size,ask_10_price,ask_10_size,ask_11_price,ask_11_size,ask_12_price,ask_12_size,ask_13_price,ask_13_size,ask_14_price,ask_14_size,ask_15_price,ask_15_size
1757800377.3628125,4657.83,0.96,4657.84,0.20,4657.80,30.37,4657.88,27.22,4657.70,20.07,4657.97,35.82,4657.63,0.12,4658.07,30.44,4657.59,32.16,4658.20,35.08,4657.53,0.40,4658.31,24.51,4657.45,29.21,4658.40,35.98,4657.33,36.25,4658.48,0.74,4657.23,24.14,4658.50,22.91,4657.12,28.35,4658.51,0.06,4656.99,36.18,4658.54,0.02,4656.89,25.58,4658.56,0.04,4656.75,34.10,4658.61,0.27,4656.63,28.10,4658.62,27.47,4656.60,16.51,4658.71,30.30
1757800379.4651532,4657.83,0.96,4657.88,27.22,4657.80,30.37,4657.97,35.82,4657.70,20.07,4658.07,30.44,4657.63,0.12,4658.20,35.08,4657.59,32.16,4658.31,24.51,4657.53,0.40,4658.40,35.98,4657.45,29.21,4658.48,0.74,4657.33,36.25,4658.50,22.91,4657.23,24.14,4658.51,0.06,4657.12,28.35,4658.54,0.02,4656.99,36.18,4658.56,0.04,4656.89,25.58,4658.61,0.27,4656.75,34.10,4658.62,27.47,4656.63,28.10,4658.71,30.30,4656.60,16.51,4658.78,0.20
1757800379.6622288,4657.83,0.96,4657.88,31.76,4657.80,31.74,4657.97,34.68,4657.70,21.45,4658.06,23.58,4657.63,0.12,4658.17,34.09,4657.60,36.17,4658.26,29.31,4657.53,0.40,4658.35,30.89,4657.48,20.42,4658.44,31.80,4657.38,24.20,4658.48,0.74,4657.28,28.15,4658.51,0.06,4657.18,28.47,4658.54,0.02,4657.06,29.30,4658.55,31.17,4656.94,34.09,4658.56,0.04,4656.84,31.55,4658.61,0.27,4656.73,33.43,4658.66,22.43,4656.60,16.51,4658.75,19.84
1757800381.8623602,4657.83,0.96,4657.88,26.33,4657.80,31.74,4657.97,35.42,4657.70,21.45,4658.09,30.39,4657.63,0.12,4658.18,23.59,4657.60,36.17,4658.30,22.70,4657.53,0.40,4658.40,32.30,4657.48,20.42,4658.48,0.74,4657.38,24.20,4658.50,28.43,4657.28,28.15,4658.51,0.06,4657.18,28.47,4658.54,0.02,4657.06,29.30,4658.56,0.04,4656.94,34.09,4658.61,0.27,4656.84,31.55,4658.62,24.54,4656.73,33.43,4658.74,22.27,4656.60,16.51,4658.78,0.20
1757800381.9609587,4657.83,0.96,4657.88,26.33,4657.80,20.18,4657.97,35.42,4657.70,24.21,4658.09,30.39,4657.63,0.12,4658.18,23.59,4657.57,20.88,4658.30,22.70,4657.53,0.40,4658.40,32.30,4657.47,27.29,4658.48,0.74,4657.34,19.77,4658.50,28.43,4657.23,36.11,4658.51,0.06,4657.12,27.14,4658.54,0.02,4656.99,24.19,4658.56,0.04,4656.86,20.41,4658.61,0.27,4656.75,25.76,4658.62,24.54,4656.63,25.24,4658.74,22.27,4656.60,16.51,4658.78,0.20
1757800383.3625057,4657.83,0.96,4657.88,26.33,4657.80,20.18,4657.97,35.42,4657.70,24.21,4658.09,30.39,4657.63,0.12,4658.18,23.59,4657.57,20.88,4658.30,22.70,4657.47,27.29,4658.40,32.30,4657.34,19.77,4658.48,0.74,4657.23,36.11,4658.50,28.43,4657.12,27.14,4658.51,0.06,4656.99,24.19,4658.54,0.02,4656.86,20.41,4658.56,0.04,4656.75,25.76,4658.61,0.27,4656.63,25.24,4658.62,24.54,4656.60,16.51,4658.74,22.27,4656.49,22.01,4658.78,0.20
1757800384.0607283,4657.83,0.96,4657.88,49.69,4657.80,20.18,4657.97,70.48,4657.70,24.21,4658.09,30.39,4657.63,0.12,4658.18,23.59,4657.57,20.88,4658.30,22.70,4657.47,27.29,4658.40,32.30,4657.34,19.77,4658.48,0.74,4657.23,36.11,4658.50,28.43,4657.12,27.14,4658.51,0.06,4656.99,24.19,4658.54,0.02,4656.86,20.41,4658.56,0.04,4656.75,25.76,4658.61,0.27,4656.63,25.24,4658.62,24.54,4656.60,16.51,4658.67,26.58,4656.49,22.01,4658.74,22.27
1757800384.16151,4657.83,0.96,4657.88,23.36,4657.80,20.18,4657.97,35.06,4657.70,24.21,4658.09,24.71,4657.63,0.12,4658.21,33.91,4657.57,20.88,4658.33,23.97,4657.47,27.29,4658.45,29.61,4657.34,19.77,4658.48,0.74,4657.23,36.11,4658.51,0.06,4657.12,27.14,4658.54,0.02,4656.99,24.19,4658.56,0.04,4656.86,20.41,4658.58,32.84,4656.75,25.76,4658.61,0.27,4656.63,25.24,4658.67,26.58,4656.60,16.51,4658.78,0.20,4656.49,22.01,4658.80,23.56
1757800384.2804852,4657.83,0.96,4657.88,23.36,4657.80,35.09,4657.97,35.06,4657.70,20.09,4658.09,24.71,4657.63,0.12,4658.21,33.91,4657.57,28.82,4658.33,23.97,4657.44,20.29,4658.45,29.61,4657.31,32.56,4658.48,0.74,4657.18,34.93,4658.51,0.06,4657.04,27.63,4658.54,0.02,4656.94,36.25,4658.56,0.04,4656.80,31.64,4658.58,32.84,4656.67,26.45,4658.61,0.27,4656.60,16.51,4658.67,26.58,4656.54,19.75,4658.78,0.20,4656.47,2.04,4658.80,23.56
1757800385.8601828,4657.87,0.40,4657.88,23.36,4657.83,0.96,4657.97,35.06,4657.80,35.09,4658.09,24.71,4657.70,20.09,4658.21,33.91,4657.63,0.12,4658.33,23.97,4657.57,28.82,4658.45,29.61,4657.44,20.29,4658.48,0.74,4657.31,32.56,4658.51,0.06,4657.18,34.93,4658.54,0.02,4657.04,27.63,4658.56,0.04,4656.94,36.25,4658.58,32.84,4656.80,31.64,4658.61,0.27,4656.67,26.45,4658.67,26.58,4656.60,16.51,4658.78,0.20,4656.54,19.75,4658.80,23.56
