timestamp,contract_id,price,size,side,exchange_timestamp
1757800369.2702596,10000002,4656.61,0,last,
1757800369.2702596,10000002,4656.6,0,bid,
1757800369.2702596,10000002,4656.65,0,ask,
1757800369.2702596,10000002,4656.61,0,last,
1757800369.2702596,10000002,4656.6,0,bid,
1757800369.2702596,10000002,4656.65,0,ask,
1757800369.2702596,10000002,4656.61,0,last,
1757800369.2702596,10000002,4656.6,0,bid,
1757800369.2702596,10000002,4656.65,0,ask,
1757800369.4360225,10000002,4656.61,0,last,
1757800369.4360225,10000002,4656.6,0,bid,
1757800369.4360225,10000002,4656.65,0,ask,
1757800369.6950393,10000002,4656.61,0,last,
1757800369.6950393,10000002,4656.6,0,bid,
1757800369.6950393,10000002,4656.65,0,ask,
1757800370.4265053,10000002,4656.61,0,last,
1757800370.4265053,10000002,4656.6,0,bid,
1757800370.4265053,10000002,4656.65,0,ask,
1757800371.3355193,10000002,4657.44,0,last,
1757800371.3355193,10000002,4656.6,0,bid,
1757800371.3355193,10000002,4656.65,0,ask,
1757800371.4639897,10000002,4657.44,0,last,
1757800371.4639897,10000002,4656.6,0,bid,
1757800371.4639897,10000002,4656.65,0,ask,
1757800371.5538402,10000002,4657.44,0,last,
1757800371.5538402,10000002,4656.6,0,bid,
1757800371.5538402,10000002,4656.65,0,ask,
1757800371.5616093,10000002,4657.44,0,last,
1757800371.5616093,10000002,4656.6,0,bid,
1757800371.5616093,10000002,4656.65,0,ask,
1757800373.5046625,10000002,4657.44,0,last,
1757800373.5046625,10000002,4656.6,0,bid,
1757800373.5046625,10000002,4656.65,0,ask,
1757800373.5086834,10000002,4657.44,0,last,
1757800373.5086834,10000002,4656.6,0,bid,
1757800373.5086834,10000002,4656.65,0,ask,
1757800374.2494571,10000002,4657.54,0,last,
1757800374.2494571,10000002,4656.6,0,bid,
1757800374.2494571,10000002,4656.65,0,ask,
1757800374.2494571,10000002,4657.54,0,last,
1757800374.2494571,10000002,4656.6,0,bid,
1757800374.2494571,10000002,4656.65,0,ask,
1757800374.5768065,10000002,4657.64,0,last,
1757800374.5768065,10000002,4656.6,0,bid,
1757800374.5768065,10000002,4656.65,0,ask,
1757800374.577327,10000002,4657.64,0,last,
1757800374.577327,10000002,4656.6,0,bid,
1757800374.577327,10000002,4656.65,0,ask,
1757800374.697935,10000002,4657.64,0,last,
1757800374.697935,10000002,4656.6,0,bid,
1757800374.697935,10000002,4656.65,0,ask,
1757800375.4225535,10000002,4657.64,0,last,
1757800375.4225535,10000002,4656.6,0,bid,
1757800375.4225535,10000002,4656.65,0,ask,
1757800376.4206674,10000002,4657.64,0,last,
1757800376.4206674,10000002,4656.6,0,bid,
1757800376.4206674,10000002,4656.65,0,ask,
1757800376.4503264,10000002,4657.64,0,last,
1757800376.4503264,10000002,4656.6,0,bid,
1757800376.4503264,10000002,4656.65,0,ask,
1757800376.4896896,10000002,4657.64,0,last,
1757800376.4896896,10000002,4656.6,0,bid,
1757800376.4896896,10000002,4656.65,0,ask,
1757800378.5088878,10000002,4657.64,0,last,
1757800378.5088878,10000002,4656.6,0,bid,
1757800378.5088878,10000002,4656.65,0,ask,
1757800378.514571,10000002,4657.64,0,last,
1757800378.514571,10000002,4656.6,0,bid,
1757800378.514571,10000002,4656.65,0,ask,
1757800379.4237225,10000002,4657.84,0,last,
1757800379.4237225,10000002,4656.6,0,bid,
1757800379.4237225,10000002,4656.65,0,ask,
1757800379.7376194,10000002,4657.84,0,last,
1757800379.7376194,10000002,4656.6,0,bid,
1757800379.7376194,10000002,4656.65,0,ask,
1757800380.1935964,10000002,4657.84,0,last,
1757800380.1935964,10000002,4656.6,0,bid,
1757800380.1935964,10000002,4656.65,0,ask,
1757800380.4221208,10000002,4657.84,0,last,
1757800380.4221208,10000002,4656.6,0,bid,
1757800380.4221208,10000002,4656.65,0,ask,
1757800381.42342,10000002,4657.84,0,last,
1757800381.42342,10000002,4656.6,0,bid,
1757800381.42342,10000002,4656.65,0,ask,
1757800381.4511225,10000002,4657.84,0,last,
1757800381.4511225,10000002,4656.6,0,bid,
1757800381.4511225,10000002,4656.65,0,ask,
1757800381.5062132,10000002,4657.84,0,last,
1757800381.5062132,10000002,4656.6,0,bid,
1757800381.5062132,10000002,4656.65,0,ask,
1757800382.4661963,10000002,4657.84,0,last,
1757800382.4661963,10000002,4656.6,0,bid,
1757800382.4661963,10000002,4656.65,0,ask,
1757800384.6745303,10000002,4657.84,0,last,
1757800384.6745303,10000002,4656.6,0,bid,
1757800384.6745303,10000002,4656.65,0,ask,
1757800384.6802063,10000002,4657.84,0,last,
1757800384.6802063,10000002,4656.6,0,bid,
1757800384.6802063,10000002,4656.65,0,ask,
1757800385.421678,10000002,4657.84,0,last,
1757800385.421678,10000002,4656.6,0,bid,
1757800385.421678,10000002,4656.65,0,ask,
1757800386.4765506,10000002,4657.84,0,last,
1757800386.4765506,10000002,4656.6,0,bid,
1757800386.4765506,10000002,4656.65,0,ask,
1757800386.4874368,10000002,4657.84,0,last,
1757800386.4874368,10000002,4656.6,0,bid,
1757800386.4874368,10000002,4656.65,0,ask,
1757800386.533156,10000002,4657.84,0,last,
1757800386.533156,10000002,4656.6,0,bid,
1757800386.533156,10000002,4656.65,0,ask,
