timestamp,contract_id,price,size,side,ticketId,exchange_timestamp
1757800369.2702596,10000001,115800.5,0.043,buy,cc5a8aeb-a2c4-435b-a71d-61d3ddcc4ece,1757800265579
1757800369.2702596,10000001,115800.5,0.034,sell,67b343d5-74ee-4ed1-b32d-49f5460fd8dd,1757800259575
1757800369.2702596,10000001,115800.8,0.03,buy,9e3a215b-6f1a-4803-a932-ac4c7b9e411d,1757800252572
1757800369.2702596,10000001,115800.6,0.036,sell,2717ae14-2c4f-4b32-8162-ce95f0b5fa91,1757800246575
1757800375.835676,10000001,115800.5,0.044,buy,3e85cd6c-1746-4a4c-9a91-97697919790d,1757800375712
1757800381.6937652,10000001,115800.5,0.056,sell,110cfc30-2d24-4c4f-a12c-3efb8dc550f2,1757800381568
1757800386.7355232,10000001,115799.7,0.056,buy,a95353bf-6f96-4c83-9469-65e9c11bbbcd,1757800386607
1757800390.7021892,10000001,115800.0,0.061,sell,cf02660f-40fc-4c47-9964-6218c7655857,1757800390579
1757800395.4222853,10000001,115800.8,0.031,buy,7687fc30-57f3-4a85-a2ac-15b75a8c8e41,1757800395292
1757800399.7013133,10000001,115799.6,0.054,sell,b1ddabd4-e368-432a-89a7-bc8fbb72f467,1757800399577
1757800404.693364,10000001,115799.5,0.058,sell,207f104f-5cb8-4da4-b7dd-adff4de304b7,1757800404570
1757800408.7106175,10000001,115799.8,0.045,sell,500e2fca-d300-4233-afd5-320a29d7e051,1757800408587
1757800408.7774692,10000001,115800.1,0.016,buy,6615fcde-821d-4276-9e8d-c084919e383a,1757800408655
1757800408.7774692,10000001,115800.8,0.025,buy,a639efaa-ac20-46f3-ba80-92de7f9d8a9e,1757800408655
1757800416.6929803,10000001,115799.9,0.043,sell,96919eeb-88d3-442b-979d-abf82368c9f9,1757800416569
1757800424.718625,10000001,115799.7,0.044,buy,3ecac54a-8e25-4a83-8d3a-1a32ff128203,1757800424593
1757800429.715151,10000001,115799.8,0.059,buy,e1429caf-46ef-4703-a30a-8e10d24ca865,1757800429585
1757800434.0522432,10000001,115798.9,0.005,sell,ea49b713-8a38-4ad3-ba3e-e0821cb3b74e,1757800433926
1757800434.0522432,10000001,115798.4,0.035,sell,96c09d4f-330d-4601-90ea-95f28dd4bbb4,1757800433926
1757800442.696209,10000001,115799.1,0.041,buy,df9fd6fa-915e-400d-9459-92987b39c797,1757800442573
1757800448.697796,10000001,115799.2,0.043,buy,20b6f935-8278-42cf-906a-7084718930e8,1757800448570
1757800450.6027925,10000001,115800.8,0.024,buy,361253a9-375c-4d98-9d6e-465010fdbbc9,1757800450479
1757800450.6027925,10000001,115802.5,0.016,buy,703ad995-8da8-4dfb-b348-c215b1ba74a2,1757800450479
1757800456.7028728,10000001,115799.6,0.056,sell,96406556-5585-45de-a66b-43665c591ada,1757800456580
1757800464.7208686,10000001,115800.1,0.06,buy,5efb4d56-c056-4976-84b0-1d80b22aa0de,1757800464586
1757800470.6951845,10000001,115800.3,0.06,buy,ff9b07d1-cfae-4b6a-bc42-262256adb814,1757800470572
1757800479.7043815,10000001,115800.6,0.042,buy,43d6550d-3b56-4944-a774-fc881a237c93,1757800479580
1757800487.744529,10000001,115800.5,0.052,buy,bce02556-95f6-45f0-846b-500fe902374e,1757800487619
1757800492.699591,10000001,115800.7,0.04,buy,263d7a1b-396a-4271-8fae-a6b8f33f2837,1757800492570
1757800498.3567722,10000001,115800.4,0.016,sell,decdc4f7-9ca3-4ebd-ad40-04bc8207fda9,1757800498232
1757800498.3567722,10000001,115800.4,0.005,sell,4f4cd665-48ee-4247-94b1-d545b4526b52,1757800498232
1757800498.3567722,10000001,115796.0,0.06,sell,c5f52dc8-a363-44d3-a1b6-53bd43342197,1757800498232
1757800498.3567722,10000001,115795.4,0.001,sell,7b0f368f-e2ce-4457-af15-4e7456f7559a,1757800498232
1757800500.1787176,10000001,115788.7,0.06,sell,55ee0240-a365-46f1-b5c8-e0cc38666238,1757800500048
1757800505.7139182,10000001,115791.3,0.061,sell,d9adcb1b-ef89-4260-a0a1-4fa794b9d19f,1757800505593
1757800509.698347,10000001,115791.0,0.038,buy,98e78afa-5087-4068-b4fc-31f5863a2b50,1757800509575
1757800509.9399793,10000001,115790.0,0.008,sell,717d1f4a-727b-41b7-993c-81bccb0e7959,1757800509817
1757800516.6985795,10000001,115791.3,0.042,sell,934b21af-1aa0-4208-98f4-042486be944a,1757800516573
1757800639.3951926,10000001,115790.9,0.046,sell,0ad6b49e-250c-4cc1-8053-d11cecdd4b10,1757800629574
1757800639.395213,10000001,115790.9,0.043,buy,a82a68f2-e209-4aa0-a5cc-acd6472cccdb,1757800623586
1757800639.3952224,10000001,115791.1,0.042,sell,64a762b9-cef4-4c16-952a-69e2c7981a2d,1757800617608
1757800639.3952293,10000001,115791.2,0.047,buy,9a26e384-951a-47f4-bb4a-232108988372,1757800610574
1757800639.3952353,10000001,115790.9,0.046,sell,cf9bf9f3-b542-43a0-9b0c-60f0cd4af09a,1757800605574
1757800639.3952408,10000001,115791.0,0.046,sell,54590929-1d0e-4324-9010-4f3acba7388d,1757800597604
1757800639.395249,10000001,115791.0,0.044,buy,d3459dbb-a580-4733-bb6e-a4b09eb1df5b,1757800591576
1757800639.3952591,10000001,115791.1,0.041,buy,ce7cbf47-096d-4bfd-962b-de03ed3d5b58,1757800583578
1757800639.3952687,10000001,115791.2,0.031,buy,ca2c71b2-9d57-4685-b1c3-f9441c8e7b94,1757800578570
1757800639.3952765,10000001,115790.8,0.062,buy,0996e6d5-bf79-4e51-98e1-30f953d59ae6,1757800572587
1757800639.395284,10000001,115791.7,0.057,buy,912589de-e478-4bd9-8288-f582ef7c6e34,1757800564584
1757800639.395291,10000001,115791.6,0.057,sell,9dd34ccd-d499-48cf-989f-21120f4fb0e6,1757800555583
1757800639.3952982,10000001,115790.7,0.039,sell,8a5e39fe-266a-44c3-907a-755026456238,1757800548583
1757800639.3953104,10000001,115790.0,0.02,sell,97a27f9b-898b-48c2-9756-4a27d8ae4389,1757800542047
1757800639.3953185,10000001,115790.8,0.062,sell,d547c8b4-8fe5-4327-9340-6c0d73e6de76,1757800538581
1757800639.3953264,10000001,115791.2,0.045,buy,f7b9175f-ca63-451d-ac4f-71e837e30039,1757800532579
1757800639.3953342,10000001,115790.0,0.003,sell,7e42ecec-f777-4d51-8115-ce0849788fd6,1757800524946
1757800639.3953414,10000001,115790.1,0.005,sell,25f2ef17-e1fe-4145-84c5-bacc7bdb9029,1757800524946
1757800639.3953462,10000001,115791.2,0.059,sell,0a5bcac5-cce8-48ca-a0c5-d4cfd8da93be,1757800521577
1757800639.395351,10000001,115791.3,0.042,sell,934b21af-1aa0-4208-98f4-042486be944a,1757800516573
1757800639.3953924,10000001,115790.0,0.008,sell,717d1f4a-727b-41b7-993c-81bccb0e7959,1757800509817
1757800639.3954027,10000001,115791.0,0.038,buy,98e78afa-5087-4068-b4fc-31f5863a2b50,1757800509575
1757800639.395409,10000001,115791.3,0.061,sell,d9adcb1b-ef89-4260-a0a1-4fa794b9d19f,1757800505593
1757800639.3954144,10000001,115788.7,0.06,sell,55ee0240-a365-46f1-b5c8-e0cc38666238,1757800500048
1757800639.3954191,10000001,115795.4,0.001,sell,7b0f368f-e2ce-4457-af15-4e7456f7559a,1757800498232
1757800639.3954244,10000001,115796.0,0.06,sell,c5f52dc8-a363-44d3-a1b6-53bd43342197,1757800498232
1757800639.3954294,10000001,115800.4,0.005,sell,4f4cd665-48ee-4247-94b1-d545b4526b52,1757800498232
1757800639.3954344,10000001,115800.4,0.016,sell,decdc4f7-9ca3-4ebd-ad40-04bc8207fda9,1757800498232
1757800639.3954394,10000001,115800.7,0.04,buy,263d7a1b-396a-4271-8fae-a6b8f33f2837,1757800492570
1757800639.3954442,10000001,115800.5,0.052,buy,bce02556-95f6-45f0-846b-500fe902374e,1757800487619
1757800639.3962348,10000001,115791.2,0.04,buy,bd1a6129-3e6a-44c1-a140-17409200d7a7,1757800638572
1757800644.689833,10000001,115791.1,0.036,buy,60d2b9dc-347e-4a39-8d4e-6cfd13abe1cc,1757800644570
1757800649.7053978,10000001,115791.0,0.032,buy,75d9499a-6be0-42e3-b498-c70f3d7c0139,1757800649577
1757800654.7106187,10000001,115791.0,0.05,sell,e59bb3b7-777b-4c66-950d-920389232ca5,1757800654582
1757800660.7044191,10000001,115790.8,0.042,buy,93b6fd65-d729-42fb-b95e-40967bd88638,1757800660574
1757800666.693656,10000001,115790.9,0.032,buy,24072212-1058-46dc-a960-f001977451a7,1757800666571
1757800675.7151632,10000001,115790.9,0.037,sell,8bc0d937-1d23-4801-a56c-0b55e99163ad,1757800675594
1757800682.7230566,10000001,115790.9,0.048,buy,ce55034d-c1ec-4348-85d2-5e5531c279c2,1757800682598
1757800687.7174368,10000001,115791.2,0.048,sell,7725ef83-0666-4893-8f77-41f29297641c,1757800687588
1757800693.7067637,10000001,115791.2,0.039,sell,585ec62b-e492-4a51-9f24-dab78b995bbb,1757800693572
1757800697.6898057,10000001,115791.0,0.035,sell,5b4304bc-33ad-4dad-88aa-c1da177fcdc8,1757800697569
1757800702.7404773,10000001,115790.0,0.005,sell,90f40f2d-1162-4989-8578-77d100f007d7,1757800702617
1757800702.7404866,10000001,115790.0,0.005,sell,9660ad63-cc2b-434d-8e50-adfa937f1fbf,1757800702617
1757800702.7404912,10000001,115790.0,0.005,sell,f43d5f3c-65ac-4c5a-9c35-fcc08eef7667,1757800702617
1757800702.740496,10000001,115790.0,0.105,sell,ad12b740-e3aa-420d-b9be-b09005bbf8de,1757800702617
1757800708.7248147,10000001,115791.3,0.033,sell,2e113dd7-af39-4c1c-bda4-9642ce109f62,1757800708598
1757800713.2284267,10000001,115792.0,0.085,buy,3d0d1528-ed64-4ee3-bf3c-7315e29787a7,1757800713103
1757800713.2284348,10000001,115796.1,0.05,buy,b35617e4-bc48-45d7-a02c-0301a4651afd,1757800713103
1757800721.8928595,10000001,115799.3,0.035,sell,b5747e0e-1ae8-4b1e-bbb2-4cdcc8d4066f,1757800721768
1757800726.604218,10000001,115800.0,0.151,buy,2f9aa1e2-c44f-4b86-8fed-9b9043e6ccc2,1757800726485
1757800726.605525,10000001,115801.8,0.02,buy,f281a04f-455f-40b7-ac04-d48c3fed60f7,1757800726485
1757800726.6055307,10000001,115801.8,0.02,buy,5be64381-f209-4d6f-abe8-528bb0e0ff78,1757800726485
1757800726.605535,10000001,115803.0,0.02,buy,42dfd6ce-63bc-4f47-8f58-2109bae9046e,1757800726485
1757800726.6055393,10000001,115803.5,0.02,buy,cc2bab3d-e148-4f17-b327-6a10330e7a0f,1757800726485
1757800726.660931,10000001,115811.3,0.005,buy,4d71c6a1-a538-42a8-b48d-276254b6556d,1757800726542
